area,item,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
73,7,1999,494.0,20450.0,19.84
12,8,2011,847.0,5740.44,11.69
42,4,1995,1083.0,61257.0,26.13
40,2,2006,1976.0,4297.51,24.88
19,3,1990,537.0,29568.0,5.57
36,6,2011,1996.0,16540.71,19.85
14,4,2010,1761.0,119166.69999999998,25.78
41,1,2008,589.0,12084.0,11.55
21,3,1998,1522.0,15373.0,13.19
62,0,2004,758.0,26433.14,19.56
42,4,2011,1083.0,55540.0,27.02
98,4,2008,1300.0,13335.22,17.43
46,4,2012,832.0,61889.0,13.45
21,8,1992,1522.0,15373.0,5.97
3,6,2008,591.0,87149.01,17.71
50,6,2012,630.0,1578.0,16.84
73,7,2010,494.0,2968.44,25.48
42,3,2000,1083.0,44957.52,24.57
60,7,1996,92.0,39.09,27.93
42,3,1992,1083.0,70791.0,25.27
14,7,2000,1761.0,119166.69999999998,20.32
19,6,2004,537.0,36138.0,7.02
42,8,2006,1083.0,37423.0,26.28
70,9,2011,2280.0,4932.05,26.94
43,6,1996,2702.0,1597.0,27.07
14,7,2008,1761.0,119166.69999999998,17.88
42,1,2006,1083.0,37423.0,27.28
43,1,2010,2702.0,1597.0,26.94
73,8,1997,494.0,16936.0,25.16
48,3,1993,1668.0,79821.18,14.99
62,0,2002,758.0,16189.88,22.59
42,1,2000,1083.0,44957.52,27.44
42,1,2004,1083.0,35113.0,26.25
94,6,1995,593.0,27328.0,17.64
14,1,2006,1761.0,119166.69999999998,20.6
38,1,1994,2387.0,289.9,27.12
94,4,2013,593.0,39440.0,13.27
84,4,2009,495.0,26857.0,18.67
42,0,1991,1083.0,72133.0,25.85
14,8,2004,1761.0,119166.69999999998,25.94
98,1,1995,1300.0,2413.02,16.66
42,1,2002,1083.0,42482.56,27.67
43,1,2000,2702.0,1597.0,27.1
46,7,2010,832.0,71613.0,12.63
99,1,2005,1020.0,1670.0,21.97
47,4,1990,2051.0,1415.65,27.28
10,7,2011,2666.0,14798.28,25.8
14,4,1995,1761.0,92967.22,27.34
84,8,2011,495.0,26857.0,18.75
19,1,1991,537.0,29477.5,5.46
41,5,2013,589.0,7744.5,12.44
46,5,2010,832.0,71613.0,12.63
21,3,1993,1522.0,15373.0,13.26
43,4,2007,2702.0,1597.0,26.88
73,5,2008,494.0,4946.79,23.21
42,6,2008,1083.0,14485.33,25.57
42,0,2007,1083.0,27422.77,26.58
26,1,2007,2274.0,14156.16,21.99
97,3,2006,1220.0,22588.09,10.58
71,5,1994,151.0,62.0,29.05
43,1,1990,2702.0,2432.0,27.11
73,7,1996,494.0,11955.0,24.43
33,6,2002,700.0,34431.72,10.26
64,3,2006,346.0,13697.0,18.51
42,5,1998,1083.0,49157.0,24.84
26,5,1992,2274.0,2012.0,17.67
25,9,1996,1410.0,3493.0,26.29
70,2,1994,2280.0,799.0,27.26
73,1,2012,494.0,990.09,26.11
80,4,1996,1212.0,218.6,19.31
40,2,1990,1976.0,9880.07,24.53
94,4,2000,593.0,33471.0,12.03
81,3,1998,59.0,2683.37,26.73
1,8,2001,89.0,710.11,18.13
14,5,2006,1761.0,119166.69999999998,20.6
27,5,2012,51.0,13991.0,22.48
14,5,2000,1761.0,119166.69999999998,20.32
91,1,2005,691.0,235.4,8.61
42,6,2013,1083.0,45620.0,25.94
20,2,2001,1342.0,22.87,25.28
19,6,2001,537.0,38456.0,6.46
50,7,1994,630.0,3469.0,16.58
42,0,2011,1083.0,55540.0,25.63
70,1,2013,2280.0,4413.82,27.26
47,1,1997,2051.0,909.71,27.8
19,3,2013,537.0,81659.8,7.86
84,6,2006,495.0,26857.0,15.26
27,6,1994,51.0,4283.0,21.1
99,1,2002,1020.0,1670.0,21.55
43,7,2010,2702.0,1597.0,27.69
14,4,2006,1761.0,119166.69999999998,27.34
70,2,2008,2280.0,10173.91,26.75
54,8,2011,56.0,3548.0,20.29
38,4,1991,2387.0,289.9,26.95
14,7,1994,1761.0,84312.78,24.71
57,5,2007,1181.0,524.46,20.67
62,5,1990,758.0,34468.93,19.63
42,4,2008,1083.0,14485.33,25.23
69,1,2007,1732.0,4939.0,13.44
46,7,2008,832.0,79643.0,7.91
14,3,1990,1761.0,49695.0,20.29
85,5,2004,636.0,47445.0,17.12
14,7,1996,1761.0,101621.67,27.6
19,1,1992,537.0,29387.0,5.79
98,4,1994,1300.0,2272.08,17.17
58,0,1997,2875.0,39406.48,27.29
62,5,1994,758.0,34468.93,21.46
73,7,1997,494.0,16936.0,22.14
97,3,1994,1220.0,33929.0,9.86
25,5,1999,1410.0,5398.0,26.62
29,8,2001,383.0,27.63,24.61
67,3,2006,1500.0,128.73,15.92
62,3,1991,758.0,34468.93,16.42
97,8,2004,1220.0,31223.91,10.77
73,3,1992,494.0,5518.0,18.34
84,6,1998,495.0,24304.0,16.11
26,6,2006,2274.0,7953.42,22.09
54,1,2012,56.0,3548.0,20.01
62,1,1990,758.0,34468.93,19.63
52,1,1997,661.0,1816.0,18.99
26,7,1998,2274.0,21500.0,18.12
42,3,1990,1083.0,75000.0,25.44
32,6,2009,867.0,63676.0,11.46
42,0,2010,1083.0,40093.69,28.02
74,0,1997,3142.0,105.0,24.86
42,5,2000,1083.0,44957.52,25.11
42,6,2009,1083.0,28707.01,28.1
42,4,2004,1083.0,35113.0,27.23
96,8,2000,565.0,27343.71,8.82
14,8,1992,1761.0,67003.89,17.8
19,6,2000,537.0,39667.0,6.67
47,0,1992,2051.0,1415.65,27.25
94,8,1997,593.0,34431.0,13.16
14,5,1992,1761.0,67003.89,18.72
3,6,1990,591.0,26156.0,17.67
44,5,2012,216.0,1979.27,20.7
42,0,2010,1083.0,40093.69,25.75
100,3,2004,657.0,3094.08,20.31
73,7,2002,494.0,10881.83,27.2
62,6,1991,758.0,34468.93,19.36
5,4,2002,534.0,26651.0,12.31
62,0,2004,758.0,26433.14,21.24
22,9,2011,3240.0,53797.0,27.18
48,9,2001,1668.0,78735.45,15.97
48,7,2006,1668.0,65248.26,15.92
19,1,2004,537.0,36138.0,6.4
99,6,2011,1020.0,1670.0,20.88
95,7,1991,1180.0,72.0,23.3
80,5,2009,1212.0,1187.6,19.84
35,4,2008,652.0,5130.8,18.61
42,4,2006,1083.0,37423.0,26.37
5,1,2011,534.0,47632.99,12.16
42,0,1992,1083.0,70791.0,26.78
45,8,2010,1118.0,2529.2,8.38
17,9,2001,1274.0,72.56,21.24
45,3,1992,1118.0,2014.0,9.07
42,0,2005,1083.0,35342.0,24.12
62,8,2011,758.0,65961.1,21.55
3,6,1993,591.0,26156.0,17.32
43,4,2011,2702.0,1597.0,26.63
48,8,2008,1668.0,58750.0,15.55
25,2,2012,1410.0,6316.61,26.87
38,2,2012,2387.0,427.73,27.42
22,1,1991,3240.0,16817.0,27.3
42,1,2004,1083.0,35113.0,24.85
73,3,1992,494.0,5518.0,22.36
22,6,1996,3240.0,18131.0,27.12
85,5,2012,636.0,48668.0,17.65
14,1,1990,1761.0,49695.0,24.64
48,7,2001,1668.0,78735.45,13.13
42,6,1996,1083.0,56114.0,25.63
98,7,2000,1300.0,3650.08,16.95
74,3,2002,3142.0,105.0,25.48
81,3,2009,59.0,4528.51,26.71
42,7,2006,1083.0,37423.0,26.94
62,5,1996,758.0,34468.93,16.08
42,4,2010,1083.0,40093.69,26.67
98,5,2008,1300.0,13335.22,17.43
42,0,2009,1083.0,28707.01,28.03
23,6,2008,1113.0,2388.0,11.09
25,3,2005,1410.0,3515.56,26.9
14,7,2012,1761.0,119166.69999999998,22.16
43,3,1997,2702.0,1597.0,27.46
42,4,2013,1083.0,45620.0,27.44
31,3,1998,536.0,1164.0,4.71
46,4,1996,832.0,74617.2,12.28
85,1,2008,636.0,40719.0,11.92
84,7,2011,495.0,26857.0,15.49
19,3,2013,537.0,81659.8,10.11
85,3,2009,636.0,35199.0,12.96
62,8,1990,758.0,34468.93,19.63
27,7,2012,51.0,13991.0,21.55
43,3,1993,2702.0,1597.0,26.9
65,5,1999,1032.0,43.34,22.19
77,4,2012,854.0,12444.24,16.24
80,7,2009,1212.0,1187.6,19.84
42,8,2002,1083.0,42482.56,26.79
43,6,1991,2702.0,3259.0,26.61
94,1,2011,593.0,39534.43,13.65
16,9,1998,748.0,111.41,28.95
22,4,2007,3240.0,82439.06,22.48
46,4,2006,832.0,74349.0,12.87
84,6,1995,495.0,18025.0,15.77
52,8,1993,661.0,1221.0,19.14
64,5,2009,346.0,13697.0,18.56
42,7,2009,1083.0,28707.01,27.43
73,6,1998,494.0,18406.0,24.91
81,8,1994,59.0,994.0,26.26
97,3,2007,1220.0,22331.7,10.83
18,3,2010,1604.0,1160.63,25.7
37,9,2011,1651.0,663.23,27.51
62,6,2013,758.0,59920.18,22.19
85,8,2008,636.0,40719.0,16.92
82,4,2009,686.0,649.88,25.01
81,3,1996,59.0,994.0,26.37
62,6,2011,758.0,65961.1,19.83
62,8,2004,758.0,26433.14,21.24
42,0,1995,1083.0,61257.0,27.03
42,3,1997,1083.0,52279.0,27.47
56,4,2001,1513.0,87.59,20.12
25,7,2005,1410.0,3515.56,26.9
70,4,2002,2280.0,5715.36,27.0
14,6,1994,1761.0,84312.78,18.42
62,3,2002,758.0,16189.88,22.59
84,1,2011,495.0,26857.0,15.49
78,1,1995,74.0,4.0,27.16
100,5,1996,657.0,2538.0,20.7
26,3,2010,2274.0,31637.12,17.79
19,6,1996,537.0,35240.8,6.88
96,6,2010,565.0,62534.6,8.97
28,4,2004,1784.0,2078.01,26.2
42,0,1995,1083.0,61257.0,24.04
96,8,1998,565.0,37200.78,7.74
60,3,2004,92.0,702.5,27.81
99,8,2005,1020.0,1670.0,21.97
86,2,2005,1712.0,1742.41,26.73
42,3,2001,1083.0,43720.04,27.56
85,4,2005,636.0,41017.0,16.97
75,8,2010,1738.0,15590.54,16.97
82,1,2001,686.0,282.02,25.79
48,4,1993,1668.0,79821.18,14.99
5,8,2002,534.0,26651.0,18.93
14,7,2004,1761.0,119166.69999999998,18.75
79,1,2009,637.0,6548.7,12.47
24,8,1994,703.0,3922.0,9.15
34,5,2001,1187.0,82.0,26.76
42,4,2000,1083.0,44957.52,24.69
42,5,2000,1083.0,44957.52,25.93
5,8,1996,534.0,31185.0,16.12
19,3,1999,537.0,44293.0,7.69
62,6,2004,758.0,26433.14,21.24
65,7,2000,1032.0,34.69,21.51
43,7,2013,2702.0,1597.0,27.3
49,3,2011,250.0,10656.6,6.54
14,3,2011,1761.0,119166.69999999998,25.28
42,4,1994,1083.0,61357.0,25.75
26,0,2004,2274.0,29799.84,17.73
22,9,1991,3240.0,16817.0,22.53
53,5,2004,788.0,0.3,14.91
94,4,1991,593.0,24343.0,10.37
48,6,2000,1668.0,79821.18,15.92
42,8,1990,1083.0,75000.0,25.16
14,4,1998,1761.0,118930.56,28.76
58,1,2008,2875.0,54821.91,27.12
14,4,2009,1761.0,119166.69999999998,26.0
62,7,2000,758.0,34468.93,16.9
14,1,2008,1761.0,119166.69999999998,17.88
39,7,1992,1440.0,11.52,26.81
90,1,1990,1537.0,2282.0,8.19
22,2,2008,3240.0,48538.97,27.16
26,1,1992,2274.0,2012.0,22.19
62,5,1999,758.0,34468.93,23.33
42,4,1995,1083.0,61257.0,27.03
61,3,1993,2041.0,587.29,23.91
62,4,2006,758.0,50891.95,16.37
61,4,1991,2041.0,788.43,24.14
42,6,1990,1083.0,75000.0,26.88
41,3,2010,589.0,10299.5,10.35
73,8,2012,494.0,990.09,23.1
62,1,1992,758.0,34468.93,24.87
32,5,1991,867.0,103434.0,10.6
19,6,1997,537.0,38258.2,3.99
42,0,2001,1083.0,43720.04,24.5
84,4,2008,495.0,26857.0,15.75
42,4,1996,1083.0,56114.0,25.34
3,6,2000,591.0,63265.78,17.66
71,3,1996,151.0,22.0,29.71
47,0,1999,2051.0,909.71,27.12
91,4,2004,691.0,228.5,9.24
57,8,1994,1181.0,173.19,20.59
97,8,2006,1220.0,22588.09,11.1
42,1,1998,1083.0,49157.0,27.32
46,5,2012,832.0,61889.0,8.05
62,5,1992,758.0,34468.93,21.0
35,5,1990,652.0,7420.0,18.05
14,1,2005,1761.0,119166.69999999998,20.78
5,4,1993,534.0,23899.0,11.84
14,8,2008,1761.0,119166.69999999998,26.94
94,6,2005,593.0,40332.0,17.78
42,7,1996,1083.0,56114.0,23.81
75,6,1995,1738.0,3134.0,17.26
73,1,2005,494.0,7914.31,24.66
59,7,1992,282.0,35.42,27.2
19,1,2002,537.0,34226.0,5.47
86,2,1996,1712.0,1654.41,26.38
80,6,2012,1212.0,925.52,19.79
88,1,1993,2331.0,188.0,26.83
56,3,2000,1513.0,130.46,19.65
94,6,1994,593.0,24219.0,18.35
3,4,1994,591.0,30195.0,18.31
75,4,2013,1738.0,17942.97,17.0
42,0,1994,1083.0,61357.0,24.29
42,8,2012,1083.0,52980.0,25.89
75,5,2007,1738.0,9011.14,16.68
48,1,2000,1668.0,79821.18,13.5
43,7,1994,2702.0,1597.0,26.97
35,8,1996,652.0,7296.0,17.46
26,7,1992,2274.0,2012.0,22.19
100,5,1990,657.0,5727.0,21.19
82,0,2004,686.0,419.97,25.38
25,1,2008,1410.0,5409.43,26.56
71,4,1992,151.0,62.0,28.99
5,6,1997,534.0,34091.0,20.16
80,3,2013,1212.0,1841.5,19.93
14,8,2009,1761.0,119166.69999999998,27.39
6,3,1996,1110.0,3565.0,7.4
44,1,2001,216.0,837.47,24.45
39,1,2005,1440.0,27.85,27.35
84,3,1994,495.0,16582.0,15.1
11,8,1995,618.0,8306.31,6.68
14,9,1994,1761.0,84312.78,26.05
45,8,2007,1118.0,3083.02,10.11
19,8,1992,537.0,29387.0,5.79
59,4,2000,282.0,17.59,27.51
84,1,1998,495.0,24304.0,19.42
19,3,2011,537.0,62107.2,6.52
14,8,1999,1761.0,119166.69999999998,17.66
23,1,2006,1113.0,2150.0,10.56
42,4,1996,1083.0,56114.0,25.55
64,7,1990,346.0,9364.0,18.29
91,3,1995,691.0,54.0,8.49
43,6,2006,2702.0,1597.0,27.55
74,0,1991,3142.0,121.0,25.04
26,2,2004,2274.0,29799.84,17.73
66,5,1993,285.0,56.0,20.43
27,7,1993,51.0,4175.0,20.74
84,7,1997,495.0,21596.0,15.38
19,6,1997,537.0,38258.2,6.72
14,6,2008,1761.0,119166.69999999998,25.96
22,6,1999,3240.0,66088.0,26.77
100,7,1999,657.0,2918.18,20.44
78,8,2007,74.0,68.0,28.23
86,5,1992,1712.0,2144.31,26.26
62,0,1992,758.0,34468.93,21.0
62,6,1998,758.0,34468.93,19.08
26,6,2002,2274.0,1302.49,22.47
62,6,2004,758.0,26433.14,22.26
14,3,1997,1761.0,110276.11,18.36
75,4,1999,1738.0,4029.0,16.65
42,0,2009,1083.0,28707.01,26.31
42,4,2013,1083.0,45620.0,26.71
44,8,2011,216.0,1795.94,23.44
27,8,2004,51.0,5363.0,21.06
73,8,2004,494.0,8903.48,23.78
85,4,1997,636.0,34023.0,13.02
73,4,2013,494.0,0.92,27.38
14,0,1993,1761.0,75658.33,20.49
48,1,1990,1668.0,79821.18,16.46
14,7,1990,1761.0,49695.0,18.47
59,7,2002,282.0,13.13,28.18
27,7,2011,51.0,12945.0,21.18
42,5,1990,1083.0,75000.0,26.63
28,4,1992,1784.0,3940.77,26.22
14,3,2000,1761.0,119166.69999999998,26.82
62,6,1997,758.0,34468.93,19.65
71,4,2005,151.0,24.75,30.02
80,3,2001,1212.0,72.0,19.5
14,5,2006,1761.0,119166.69999999998,25.41
5,7,2007,534.0,32446.25,20.31
77,9,1992,854.0,6117.0,15.95
19,6,2001,537.0,38456.0,7.76
17,6,2006,1274.0,190.51,21.83
42,3,1999,1083.0,46195.0,25.29
62,5,1999,758.0,34468.93,19.27
47,7,2001,2051.0,909.71,27.27
25,7,1997,1410.0,3846.0,27.01
59,0,1993,282.0,33.19,27.55
94,5,2004,593.0,28831.0,19.48
51,8,1995,641.0,358.0,6.54
44,1,2010,216.0,1612.61,21.97
3,0,1996,591.0,54595.0,17.64
88,7,2009,2331.0,2191.37,27.45
48,8,1994,1668.0,79821.18,16.33
23,3,2010,1113.0,1540.0,10.0
6,1,2009,1110.0,3531.8,9.48
88,0,1990,2331.0,217.0,26.87
48,4,2007,1668.0,61164.07,16.03
62,1,2004,758.0,26433.14,16.2
33,3,2000,700.0,35273.17,10.12
33,8,1994,700.0,26330.0,10.43
73,6,1990,494.0,5299.0,23.14
73,3,2001,494.0,11871.0,27.7
94,3,2007,593.0,48715.51,12.91
43,7,2011,2702.0,1597.0,27.24
42,3,1996,1083.0,56114.0,27.37
19,3,2000,537.0,39667.0,8.67
7,5,1996,447.0,148.68,11.96
6,3,2010,1110.0,3692.4,8.36
25,1,1994,1410.0,4971.0,26.64
43,0,1999,2702.0,1597.0,27.01
5,7,2011,534.0,47632.99,14.19
5,4,2006,534.0,35900.0,12.51
68,3,1997,778.0,10568.0,10.03
33,3,1996,700.0,31683.0,7.42
40,0,2007,1976.0,5283.93,24.55
50,0,2007,630.0,1578.0,16.6
42,8,1996,1083.0,56114.0,25.34
73,8,1999,494.0,20450.0,26.8
84,7,2007,495.0,26857.0,15.9
46,5,2002,832.0,94211.0,8.15
42,3,2008,1083.0,14485.33,26.51
42,6,1993,1083.0,66388.0,27.24
64,6,2007,346.0,13697.0,17.99
42,7,2013,1083.0,45620.0,25.44
36,6,2012,1996.0,19726.3,19.88
94,4,2008,593.0,37640.2,11.33
95,8,2007,1180.0,88.0,23.68
2,3,2004,1010.0,40.0,24.22
5,1,1997,534.0,34091.0,17.51
5,1,1991,534.0,17866.0,16.78
44,8,2013,216.0,2162.6,25.14
48,7,2011,1668.0,51796.3,13.32
42,0,2000,1083.0,44957.52,27.44
99,1,2011,1020.0,1670.0,20.88
10,7,2004,2666.0,5587.81,26.14
43,0,1993,2702.0,1597.0,26.9
42,0,1994,1083.0,61357.0,26.46
37,4,2007,1651.0,400.55,27.28
21,3,1999,1522.0,15373.0,13.24
19,1,2012,537.0,73508.9,8.66
14,9,2006,1761.0,119166.69999999998,18.47
42,3,2013,1083.0,45620.0,26.79
0,4,1991,1485.0,121.0,15.36
62,3,1996,758.0,34468.93,20.79
18,9,1991,1604.0,99.09,24.99
84,4,2002,495.0,26857.0,15.88
42,6,2012,1083.0,52980.0,28.02
14,1,2006,1761.0,119166.69999999998,18.47
3,1,2012,591.0,119166.69999999998,18.43
26,3,2002,2274.0,1302.49,22.23
62,0,2010,758.0,63402.29,19.62
62,8,1995,758.0,34468.93,21.5
42,0,2010,1083.0,40093.69,26.31
85,3,1999,636.0,33614.0,17.14
64,7,2010,346.0,13697.0,18.83
79,3,1994,637.0,21811.0,12.7
5,4,2004,534.0,36276.0,13.74
16,0,2009,748.0,132.3,29.05
42,4,1998,1083.0,49157.0,27.09
73,1,1997,494.0,16936.0,23.76
14,6,1995,1761.0,92967.22,20.61
20,2,1995,1342.0,22.87,25.5
48,9,2002,1668.0,70262.54,13.42
73,8,2012,494.0,990.09,26.75
48,3,1992,1668.0,79821.18,12.94
94,1,2008,593.0,37640.2,14.91
94,5,2012,593.0,42610.59,14.97
36,8,2000,1996.0,9665.14,19.47
99,6,1999,1020.0,1670.0,20.53
4,8,2001,562.0,79.31,10.18
10,4,2008,2666.0,12936.5,26.0
48,9,2011,1668.0,51796.3,15.71
14,3,2001,1761.0,119166.69999999998,27.69
42,8,1997,1083.0,52279.0,24.83
35,5,1999,652.0,9635.0,18.82
43,6,2012,2702.0,1597.0,27.48
48,8,1999,1668.0,79821.18,13.78
62,6,2010,758.0,63402.29,16.19
75,1,1992,1738.0,3134.0,17.96
46,4,1991,832.0,88916.6,7.28
95,3,1998,1180.0,88.0,23.97
92,4,2010,1622.0,68986.0,28.54
33,6,1997,700.0,30414.0,9.73
62,0,2001,758.0,31373.3,19.32
19,3,2007,537.0,45140.03,7.72
85,3,1991,636.0,39147.0,16.37
50,0,2001,630.0,1578.0,16.1
84,8,2008,495.0,26857.0,20.89
19,3,1992,537.0,29387.0,6.25
49,3,2004,250.0,3802.92,4.18
62,6,2007,758.0,64501.28,22.18
62,8,2011,758.0,65961.1,23.55
70,6,1994,2280.0,799.0,27.26
42,3,1995,1083.0,61257.0,25.92
60,8,2000,92.0,39.09,27.66
19,6,1998,537.0,41275.6,8.54
62,0,2013,758.0,59920.18,21.86
27,5,2006,51.0,9781.0,22.05
42,6,1995,1083.0,61257.0,27.03
18,9,2001,1604.0,687.0,25.01
42,4,2008,1083.0,14485.33,25.68
62,8,2001,758.0,31373.3,15.98
42,6,2006,1083.0,37423.0,27.15
48,1,2011,1668.0,51796.3,13.32
14,5,1995,1761.0,92967.22,27.34
1,3,1990,89.0,1828.92,17.48
62,1,1997,758.0,34468.93,21.9
56,3,1993,1513.0,109.41,19.95
13,1,1990,416.0,17.0,19.54
44,3,2009,216.0,1429.27,20.26
18,3,1998,1604.0,258.02,25.66
42,7,1991,1083.0,72133.0,25.82
39,5,2006,1440.0,27.85,27.41
73,6,2009,494.0,3957.61,23.62
94,8,2005,593.0,40332.0,19.44
91,4,2005,691.0,235.4,8.61
62,4,1997,758.0,34468.93,17.46
84,7,1999,495.0,26098.8,16.09
84,5,2008,495.0,26857.0,15.75
74,4,2007,3142.0,105.0,25.2
28,6,1996,1784.0,3319.85,25.77
62,7,2001,758.0,31373.3,19.32
40,7,2008,1976.0,5130.42,24.25
62,0,2011,758.0,65961.1,25.28
18,0,2010,1604.0,1160.63,25.7
70,6,2005,2280.0,9391.92,27.2
5,5,1990,534.0,17866.0,17.47
59,1,2005,282.0,14.84,28.13
49,4,2013,250.0,8738.38,5.49
42,4,2013,1083.0,45620.0,25.98
49,8,1993,250.0,17182.0,1.63
27,6,2005,51.0,5471.0,21.08
20,1,1997,1342.0,22.87,25.69
99,7,2006,1020.0,1670.0,21.05
7,1,2002,447.0,148.68,12.45
5,4,2004,534.0,36276.0,18.87
14,5,1995,1761.0,92967.22,24.77
84,4,1998,495.0,24304.0,21.22
50,5,2010,630.0,1578.0,16.82
26,6,2010,2274.0,31637.12,17.79
59,1,2002,282.0,13.13,28.18
21,3,2002,1522.0,12047.63,12.95
43,0,2008,2702.0,1597.0,27.18
54,3,2012,56.0,3548.0,20.81
43,3,1998,2702.0,1597.0,25.81
36,2,2000,1996.0,9665.14,19.47
7,8,1999,447.0,148.68,12.74
75,4,1997,1738.0,4307.0,18.62
59,5,2001,282.0,15.36,27.79
73,3,2006,494.0,6925.13,26.73
73,3,2007,494.0,5935.96,26.53
42,3,2004,1083.0,35113.0,25.69
43,3,1999,2702.0,1597.0,27.32
99,4,2001,1020.0,1670.0,20.9
42,5,2013,1083.0,45620.0,25.94
30,3,2005,626.0,386.0,6.04
46,6,2006,832.0,74349.0,8.15
42,3,1993,1083.0,66388.0,25.75
14,8,2000,1761.0,119166.69999999998,25.35
91,4,1995,691.0,54.0,8.49
25,9,2011,1410.0,6316.61,26.66
19,1,2008,537.0,53707.3,8.61
42,5,1998,1083.0,49157.0,26.12
62,0,1995,758.0,34468.93,19.87
42,4,1998,1083.0,49157.0,27.32
33,1,1992,700.0,29542.0,5.91
81,1,2001,59.0,3194.48,26.6
25,5,1995,1410.0,3449.0,26.82
57,0,2002,1181.0,134.25,20.76
7,4,2012,447.0,516.35,13.0
42,0,2005,1083.0,35342.0,26.72
36,7,2008,1996.0,18091.67,19.51
70,4,2000,2280.0,3925.63,26.73
79,5,1993,637.0,24252.0,10.78
10,3,2009,2666.0,13790.09,26.54
14,1,2000,1761.0,119166.69999999998,26.82
5,7,2013,534.0,45177.18,19.98
25,7,1993,1410.0,4971.0,26.41
62,4,1995,758.0,34468.93,16.68
16,6,1990,748.0,29.1,28.77
73,3,2004,494.0,8903.48,23.78
36,8,2013,1996.0,20489.4,20.37
15,6,2005,608.0,2232.25,8.58
67,4,1997,1500.0,80.75,14.5
62,3,2006,758.0,50891.95,17.23
17,6,1992,1274.0,92.08,21.31
62,8,2000,758.0,34468.93,16.11
85,4,2000,636.0,34597.0,12.2
48,8,2002,1668.0,70262.54,15.73
62,8,2000,758.0,34468.93,25.16
73,7,1990,494.0,5299.0,24.81
61,0,1998,2041.0,536.45,24.41
42,1,1995,1083.0,61257.0,27.03
14,1,2012,1761.0,119166.69999999998,27.34
48,8,1991,1668.0,79821.18,15.38
35,4,2010,652.0,5607.7,19.3
27,4,2001,51.0,5039.0,21.45
60,7,2012,92.0,26.41,27.77
5,3,2011,534.0,47632.99,19.88
42,3,2004,1083.0,35113.0,27.23
14,3,1993,1761.0,75658.33,21.94
44,6,2010,216.0,1612.61,21.97
41,8,1991,589.0,8069.0,9.66
32,1,1998,867.0,107753.0,11.25
48,6,1992,1668.0,79821.18,15.26
14,8,1997,1761.0,110276.11,25.2
35,8,1995,652.0,6663.0,17.82
48,4,1993,1668.0,79821.18,14.93
36,2,2012,1996.0,19726.3,19.88
92,8,1998,1622.0,19212.0,28.44
19,6,2004,537.0,36138.0,8.63
14,3,2004,1761.0,119166.69999999998,25.37
26,3,2013,2274.0,6471.77,21.94
14,9,2013,1761.0,119166.69999999998,27.71
10,7,1993,2666.0,1487.0,25.73
62,0,2008,758.0,61732.11,25.22
60,4,1990,92.0,39.09,27.67
82,0,1990,686.0,384.0,25.13
14,1,1994,1761.0,84312.78,18.42
10,5,1990,2666.0,1266.0,25.98
42,8,1990,1083.0,75000.0,24.1
5,1,1994,534.0,21057.0,17.36
48,7,1993,1668.0,79821.18,12.49
22,0,1992,3240.0,15305.94,22.67
42,3,2013,1083.0,45620.0,25.44
60,4,2004,92.0,702.5,27.81
48,6,2005,1668.0,63829.77,12.99
17,0,2005,1274.0,304.83,22.29
46,1,2013,832.0,55633.0,8.04
42,0,2006,1083.0,37423.0,25.78
35,5,2008,652.0,5130.8,18.61
4,3,2011,562.0,278.72,8.93
40,1,2002,1976.0,1772.3,24.61
48,7,1997,1668.0,79821.18,15.89
61,3,1995,2041.0,493.82,24.02
62,1,2012,758.0,64512.22,21.52
42,6,2012,1083.0,52980.0,25.98
48,6,2009,1668.0,60970.8,15.93
14,6,1997,1761.0,110276.11,21.91
97,8,2012,1220.0,17718.64,9.55
94,4,1997,593.0,34431.0,18.65
90,6,1995,1537.0,1826.3,7.65
46,6,1993,832.0,89282.2,7.43
42,1,1993,1083.0,66388.0,26.32
5,8,2007,534.0,32446.25,17.49
28,1,2007,1784.0,1940.78,26.02
6,8,1991,1110.0,4487.0,8.15
85,7,2001,636.0,35700.0,17.27
9,3,2001,83.0,9.2,27.36
88,0,1993,2331.0,188.0,26.83
83,3,1998,1162.0,1091.0,10.42
79,8,2004,637.0,6778.2,11.63
48,4,1990,1668.0,79821.18,14.14
11,8,2011,618.0,8306.31,7.29
22,5,2009,3240.0,51435.13,22.87
42,8,2011,1083.0,55540.0,24.5
94,5,2013,593.0,39440.0,13.27
54,8,2004,56.0,7306.63,20.46
62,0,2009,758.0,61690.08,17.03
42,0,1996,1083.0,56114.0,25.99
42,8,1990,1083.0,75000.0,25.25
62,3,2004,758.0,26433.14,19.56
22,4,1993,3240.0,14961.81,22.29
14,8,1996,1761.0,101621.67,27.6
26,6,1997,2274.0,7612.0,17.82
59,8,1990,282.0,95.7,27.61
96,1,1996,565.0,47057.85,7.0
25,1,1996,1410.0,3493.0,26.29
42,5,1998,1083.0,49157.0,26.69
73,8,2001,494.0,11871.0,27.7
4,1,2010,562.0,278.72,11.31
56,5,2009,1513.0,143.9,20.13
94,1,2001,593.0,25539.0,20.09
85,5,2001,636.0,35700.0,17.27
42,7,1991,1083.0,72133.0,26.9
42,5,2010,1083.0,40093.69,25.75
42,5,1994,1083.0,61357.0,26.54
73,6,2004,494.0,8903.48,27.5
42,8,2006,1083.0,37423.0,25.42
26,5,2001,2274.0,7344.0,21.51
