unnamed:_0,area,item,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
7541,26,0,1993,36265,2274.0,1844.0,22.15
7542,26,1,1993,11442,2274.0,1844.0,21.86
7543,26,1,1993,11442,2274.0,1844.0,17.42
7544,26,1,1993,11442,2274.0,1844.0,22.15
7545,26,2,1993,93053,2274.0,1844.0,21.86
7546,26,2,1993,93053,2274.0,1844.0,17.42
7547,26,2,1993,93053,2274.0,1844.0,22.15
7548,26,3,1993,74694,2274.0,1844.0,21.86
7549,26,3,1993,74694,2274.0,1844.0,17.42
7550,26,3,1993,74694,2274.0,1844.0,22.15
7551,26,4,1993,34804,2274.0,1844.0,21.86
7552,26,4,1993,34804,2274.0,1844.0,17.42
7553,26,4,1993,34804,2274.0,1844.0,22.15
7554,26,5,1993,12949,2274.0,1844.0,21.86
7555,26,5,1993,12949,2274.0,1844.0,17.42
7556,26,5,1993,12949,2274.0,1844.0,22.15
7557,26,6,1993,17613,2274.0,1844.0,21.86
7558,26,6,1993,17613,2274.0,1844.0,17.42
7559,26,6,1993,17613,2274.0,1844.0,22.15
7560,26,7,1993,36276,2274.0,1844.0,21.86
7561,26,7,1993,36276,2274.0,1844.0,17.42
7562,26,7,1993,36276,2274.0,1844.0,22.15
7563,26,8,1993,6711,2274.0,1844.0,21.86
7564,26,8,1993,6711,2274.0,1844.0,17.42
7565,26,8,1993,6711,2274.0,1844.0,22.15
7566,26,0,1994,40870,2274.0,2670.0,21.46
7567,26,0,1994,40870,2274.0,2670.0,17.4
7568,26,0,1994,40870,2274.0,2670.0,21.8
7569,26,1,1994,11208,2274.0,2670.0,21.46
7570,26,1,1994,11208,2274.0,2670.0,17.4
7571,26,1,1994,11208,2274.0,2670.0,21.8
7572,26,2,1994,103690,2274.0,2670.0,21.46
7573,26,2,1994,103690,2274.0,2670.0,17.4
7574,26,2,1994,103690,2274.0,2670.0,21.8
7575,26,3,1994,81368,2274.0,2670.0,21.46
7576,26,3,1994,81368,2274.0,2670.0,17.4
7577,26,3,1994,81368,2274.0,2670.0,21.8
7578,26,4,1994,37385,2274.0,2670.0,21.46
7579,26,4,1994,37385,2274.0,2670.0,17.4
7580,26,4,1994,37385,2274.0,2670.0,21.8
7581,26,5,1994,8923,2274.0,2670.0,21.46
7582,26,5,1994,8923,2274.0,2670.0,17.4
7583,26,5,1994,8923,2274.0,2670.0,21.8
7584,26,6,1994,21520,2274.0,2670.0,21.46
7585,26,6,1994,21520,2274.0,2670.0,17.4
7586,26,6,1994,21520,2274.0,2670.0,21.8
7587,26,7,1994,48971,2274.0,2670.0,21.46
7588,26,7,1994,48971,2274.0,2670.0,17.4
7589,26,7,1994,48971,2274.0,2670.0,21.8
7590,26,8,1994,6162,2274.0,2670.0,21.46
7591,26,8,1994,6162,2274.0,2670.0,17.4
7592,26,8,1994,6162,2274.0,2670.0,21.8
7593,26,0,1995,36456,2274.0,2658.0,21.96
7594,26,0,1995,36456,2274.0,2658.0,17.7
7595,26,0,1995,36456,2274.0,2658.0,22.19
7596,26,1,1995,11551,2274.0,2658.0,21.96
7597,26,1,1995,11551,2274.0,2658.0,17.7
7598,26,1,1995,11551,2274.0,2658.0,22.19
7599,26,2,1995,82605,2274.0,2658.0,21.96
7600,26,2,1995,82605,2274.0,2658.0,17.7
7601,26,2,1995,82605,2274.0,2658.0,22.19
7602,26,3,1995,71719,2274.0,2658.0,21.96
7603,26,3,1995,71719,2274.0,2658.0,17.7
7604,26,3,1995,71719,2274.0,2658.0,22.19
7605,26,4,1995,32622,2274.0,2658.0,21.96
7606,26,4,1995,32622,2274.0,2658.0,17.7
7607,26,4,1995,32622,2274.0,2658.0,22.19
7608,26,5,1995,12067,2274.0,2658.0,21.96
7609,26,5,1995,12067,2274.0,2658.0,17.7
7610,26,5,1995,12067,2274.0,2658.0,22.19
7611,26,6,1995,10939,2274.0,2658.0,21.96
7612,26,6,1995,10939,2274.0,2658.0,17.7
7613,26,6,1995,10939,2274.0,2658.0,22.19
7614,26,7,1995,35269,2274.0,2658.0,21.96
7615,26,7,1995,35269,2274.0,2658.0,17.7
7616,26,7,1995,35269,2274.0,2658.0,22.19
7617,26,8,1995,6951,2274.0,2658.0,21.96
7618,26,8,1995,6951,2274.0,2658.0,17.7
7619,26,8,1995,6951,2274.0,2658.0,22.19
7620,26,0,1996,37845,2274.0,2407.0,21.34
7621,26,0,1996,37845,2274.0,2407.0,17.23
7622,26,0,1996,37845,2274.0,2407.0,21.69
7623,26,1,1996,11425,2274.0,2407.0,21.34
7624,26,1,1996,11425,2274.0,2407.0,17.23
7625,26,1,1996,11425,2274.0,2407.0,21.69
7626,26,2,1996,88953,2274.0,2407.0,21.34
7627,26,2,1996,88953,2274.0,2407.0,17.23
7628,26,2,1996,88953,2274.0,2407.0,21.69
7629,26,3,1996,84913,2274.0,2407.0,21.34
7630,26,3,1996,84913,2274.0,2407.0,17.23
7631,26,3,1996,84913,2274.0,2407.0,21.69
7632,26,4,1996,35620,2274.0,2407.0,21.34
7633,26,4,1996,35620,2274.0,2407.0,17.23
7634,26,4,1996,35620,2274.0,2407.0,21.69
7635,26,5,1996,11725,2274.0,2407.0,21.34
7636,26,5,1996,11725,2274.0,2407.0,17.23
7637,26,5,1996,11725,2274.0,2407.0,21.69
7638,26,6,1996,12600,2274.0,2407.0,21.34
7639,26,6,1996,12600,2274.0,2407.0,17.23
7640,26,6,1996,12600,2274.0,2407.0,21.69
7641,26,7,1996,36429,2274.0,2407.0,21.34
7642,26,7,1996,36429,2274.0,2407.0,17.23
7643,26,7,1996,36429,2274.0,2407.0,21.69
7644,26,8,1996,6176,2274.0,2407.0,21.34
7645,26,8,1996,6176,2274.0,2407.0,17.23
7646,26,8,1996,6176,2274.0,2407.0,21.69
7647,26,0,1997,37578,2274.0,7612.0,22.88
7648,26,0,1997,37578,2274.0,7612.0,17.82
7649,26,0,1997,37578,2274.0,7612.0,23.0
7650,26,1,1997,11482,2274.0,7612.0,22.88
7651,26,1,1997,11482,2274.0,7612.0,17.82
7652,26,1,1997,11482,2274.0,7612.0,23.0
7653,26,2,1997,83753,2274.0,7612.0,22.88
7654,26,2,1997,83753,2274.0,7612.0,17.82
7655,26,2,1997,83753,2274.0,7612.0,23.0
7656,26,3,1997,89626,2274.0,7612.0,22.88
7657,26,3,1997,89626,2274.0,7612.0,17.82
7658,26,3,1997,89626,2274.0,7612.0,23.0
7659,26,4,1997,35876,2274.0,7612.0,22.88
7660,26,4,1997,35876,2274.0,7612.0,17.82
7661,26,4,1997,35876,2274.0,7612.0,23.0
7662,26,5,1997,17111,2274.0,7612.0,22.88
7663,26,5,1997,17111,2274.0,7612.0,17.82
7664,26,5,1997,17111,2274.0,7612.0,23.0
7665,26,6,1997,11365,2274.0,7612.0,22.88
7666,26,6,1997,11365,2274.0,7612.0,17.82
7667,26,6,1997,11365,2274.0,7612.0,23.0
7668,26,7,1997,38750,2274.0,7612.0,22.88
7669,26,7,1997,38750,2274.0,7612.0,17.82
7670,26,7,1997,38750,2274.0,7612.0,23.0
7671,26,8,1997,5976,2274.0,7612.0,22.88
7672,26,8,1997,5976,2274.0,7612.0,17.82
7673,26,8,1997,5976,2274.0,7612.0,23.0
7674,26,0,1998,49242,2274.0,21500.0,22.59
7675,26,0,1998,49242,2274.0,21500.0,18.12
7676,26,0,1998,49242,2274.0,21500.0,22.72
7677,26,1,1998,10743,2274.0,21500.0,22.59
7678,26,1,1998,10743,2274.0,21500.0,18.12
7679,26,1,1998,10743,2274.0,21500.0,22.72
7680,26,2,1998,93279,2274.0,21500.0,22.59
7681,26,2,1998,93279,2274.0,21500.0,18.12
7682,26,2,1998,93279,2274.0,21500.0,22.72
7683,26,3,1998,92184,2274.0,21500.0,22.59
7684,26,3,1998,92184,2274.0,21500.0,18.12
7685,26,3,1998,92184,2274.0,21500.0,22.72
7686,26,4,1998,32060,2274.0,21500.0,22.59
7687,26,4,1998,32060,2274.0,21500.0,18.12
7688,26,4,1998,32060,2274.0,21500.0,22.72
7689,26,5,1998,13548,2274.0,21500.0,22.59
7690,26,5,1998,13548,2274.0,21500.0,18.12
7691,26,5,1998,13548,2274.0,21500.0,22.72
7692,26,6,1998,12691,2274.0,21500.0,22.59
7693,26,6,1998,12691,2274.0,21500.0,18.12
7694,26,6,1998,12691,2274.0,21500.0,22.72
7695,26,7,1998,17591,2274.0,21500.0,22.59
7696,26,7,1998,17591,2274.0,21500.0,18.12
7697,26,7,1998,17591,2274.0,21500.0,22.72
7698,26,8,1998,6484,2274.0,21500.0,22.59
7699,26,8,1998,6484,2274.0,21500.0,18.12
7700,26,8,1998,6484,2274.0,21500.0,22.72
7701,26,0,1999,40000,2274.0,14216.0,21.21
7702,26,0,1999,40000,2274.0,14216.0,17.02
7703,26,0,1999,40000,2274.0,14216.0,21.43
7704,26,1,1999,11813,2274.0,14216.0,21.21
7705,26,1,1999,11813,2274.0,14216.0,17.02
7706,26,1,1999,11813,2274.0,14216.0,21.43
7707,26,2,1999,93936,2274.0,14216.0,21.21
7708,26,2,1999,93936,2274.0,14216.0,17.02
7709,26,2,1999,93936,2274.0,14216.0,21.43
7710,26,3,1999,93077,2274.0,14216.0,21.21
7711,26,3,1999,93077,2274.0,14216.0,17.02
7712,26,3,1999,93077,2274.0,14216.0,21.43
7713,26,4,1999,35225,2274.0,14216.0,21.21
7714,26,4,1999,35225,2274.0,14216.0,17.02
7715,26,4,1999,35225,2274.0,14216.0,21.43
7716,26,5,1999,13548,2274.0,14216.0,21.21
7717,26,5,1999,13548,2274.0,14216.0,17.02
7718,26,5,1999,13548,2274.0,14216.0,21.43
7719,26,6,1999,18130,2274.0,14216.0,21.21
7720,26,6,1999,18130,2274.0,14216.0,17.02
7721,26,6,1999,18130,2274.0,14216.0,21.43
7722,26,7,1999,56766,2274.0,14216.0,21.21
7723,26,7,1999,56766,2274.0,14216.0,17.02
7724,26,7,1999,56766,2274.0,14216.0,21.43
7725,26,8,1999,7001,2274.0,14216.0,21.21
7726,26,8,1999,7001,2274.0,14216.0,17.02
7727,26,8,1999,7001,2274.0,14216.0,21.43
7728,26,0,2000,34909,2274.0,17948.0,21.34
7729,26,0,2000,34909,2274.0,17948.0,17.06
7730,26,0,2000,34909,2274.0,17948.0,21.46
7731,26,1,2000,14614,2274.0,17948.0,21.34
7732,26,1,2000,14614,2274.0,17948.0,17.06
7733,26,1,2000,14614,2274.0,17948.0,21.46
7734,26,2,2000,30460,2274.0,17948.0,21.34
7735,26,2,2000,30460,2274.0,17948.0,17.06
7736,26,2,2000,30460,2274.0,17948.0,21.46
7737,26,3,2000,56332,2274.0,17948.0,21.34
7738,26,3,2000,56332,2274.0,17948.0,17.06
7739,26,3,2000,56332,2274.0,17948.0,21.46
7740,26,4,2000,36812,2274.0,17948.0,21.34
7741,26,4,2000,36812,2274.0,17948.0,17.06
7742,26,4,2000,36812,2274.0,17948.0,21.46
7743,26,5,2000,14700,2274.0,17948.0,21.34
7744,26,5,2000,14700,2274.0,17948.0,17.06
7745,26,5,2000,14700,2274.0,17948.0,21.46
7746,26,6,2000,17061,2274.0,17948.0,21.34
7747,26,6,2000,17061,2274.0,17948.0,17.06
7748,26,6,2000,17061,2274.0,17948.0,21.46
7749,26,7,2000,29181,2274.0,17948.0,21.34
7750,26,7,2000,29181,2274.0,17948.0,17.06
7751,26,7,2000,29181,2274.0,17948.0,21.46
7752,26,8,2000,6208,2274.0,17948.0,21.34
7753,26,8,2000,6208,2274.0,17948.0,17.06
7754,26,8,2000,6208,2274.0,17948.0,21.46
7755,26,0,2001,38000,2274.0,7344.0,21.51
7756,26,0,2001,38000,2274.0,7344.0,17.39
7757,26,0,2001,38000,2274.0,7344.0,21.88
7758,26,1,2001,7642,2274.0,7344.0,21.51
7759,26,1,2001,7642,2274.0,7344.0,17.39
7760,26,1,2001,7642,2274.0,7344.0,21.88
7761,26,2,2001,90347,2274.0,7344.0,21.51
7762,26,2,2001,90347,2274.0,7344.0,17.39
7763,26,2,2001,90347,2274.0,7344.0,21.88
7764,26,3,2001,97253,2274.0,7344.0,21.51
7765,26,3,2001,97253,2274.0,7344.0,17.39
7766,26,3,2001,97253,2274.0,7344.0,21.88
7767,26,4,2001,36000,2274.0,7344.0,21.51
7768,26,4,2001,36000,2274.0,7344.0,17.39
7769,26,4,2001,36000,2274.0,7344.0,21.88
7770,26,5,2001,14384,2274.0,7344.0,21.51
7771,26,5,2001,14384,2274.0,7344.0,17.39
7772,26,5,2001,14384,2274.0,7344.0,21.88
7773,26,6,2001,18900,2274.0,7344.0,21.51
7774,26,6,2001,18900,2274.0,7344.0,17.39
7775,26,6,2001,18900,2274.0,7344.0,21.88
7776,26,7,2001,28134,2274.0,7344.0,21.51
7777,26,7,2001,28134,2274.0,7344.0,17.39
7778,26,7,2001,28134,2274.0,7344.0,21.88
7779,26,8,2001,6100,2274.0,7344.0,21.51
7780,26,8,2001,6100,2274.0,7344.0,17.39
7781,26,8,2001,6100,2274.0,7344.0,21.88
7782,26,0,2002,40153,2274.0,1302.49,22.23
7783,26,0,2002,40153,2274.0,1302.49,17.78
7784,26,0,2002,40153,2274.0,1302.49,22.47
7785,26,1,2002,14319,2274.0,1302.49,22.23
7786,26,1,2002,14319,2274.0,1302.49,17.78
7787,26,1,2002,14319,2274.0,1302.49,22.47
7788,26,2,2002,59057,2274.0,1302.49,22.23
7789,26,2,2002,59057,2274.0,1302.49,17.78
7790,26,2,2002,59057,2274.0,1302.49,22.47
7791,26,3,2002,48788,2274.0,1302.49,22.23
7792,26,3,2002,48788,2274.0,1302.49,17.78
7793,26,3,2002,48788,2274.0,1302.49,22.47
7794,26,4,2002,38746,2274.0,1302.49,22.23
7795,26,4,2002,38746,2274.0,1302.49,17.78
7796,26,4,2002,38746,2274.0,1302.49,22.47
7797,26,5,2002,20000,2274.0,1302.49,22.23
7798,26,5,2002,20000,2274.0,1302.49,17.78
7799,26,5,2002,20000,2274.0,1302.49,22.47
7800,26,6,2002,19963,2274.0,1302.49,22.23
7801,26,6,2002,19963,2274.0,1302.49,17.78
7802,26,6,2002,19963,2274.0,1302.49,22.47
7803,26,7,2002,13019,2274.0,1302.49,22.23
7804,26,7,2002,13019,2274.0,1302.49,17.78
7805,26,7,2002,13019,2274.0,1302.49,22.47
7806,26,8,2002,5696,2274.0,1302.49,22.23
7807,26,8,2002,5696,2274.0,1302.49,17.78
7808,26,8,2002,5696,2274.0,1302.49,22.47
7809,26,0,2004,39602,2274.0,29799.84,22.04
7810,26,0,2004,39602,2274.0,29799.84,17.73
7811,26,0,2004,39602,2274.0,29799.84,22.33
7812,26,1,2004,18841,2274.0,29799.84,22.04
7813,26,1,2004,18841,2274.0,29799.84,17.73
7814,26,1,2004,18841,2274.0,29799.84,22.33
7815,26,2,2004,58351,2274.0,29799.84,22.04
7816,26,2,2004,58351,2274.0,29799.84,17.73
7817,26,2,2004,58351,2274.0,29799.84,22.33
7818,26,3,2004,71587,2274.0,29799.84,22.04
7819,26,3,2004,71587,2274.0,29799.84,17.73
7820,26,3,2004,71587,2274.0,29799.84,22.33
7821,26,4,2004,42187,2274.0,29799.84,22.04
7822,26,4,2004,42187,2274.0,29799.84,17.73
7823,26,4,2004,42187,2274.0,29799.84,22.33
7824,26,5,2004,20000,2274.0,29799.84,22.04
7825,26,5,2004,20000,2274.0,29799.84,17.73
7826,26,5,2004,20000,2274.0,29799.84,22.33
7827,26,6,2004,16610,2274.0,29799.84,22.04
7828,26,6,2004,16610,2274.0,29799.84,17.73
7829,26,6,2004,16610,2274.0,29799.84,22.33
7830,26,7,2004,25760,2274.0,29799.84,22.04
7831,26,7,2004,25760,2274.0,29799.84,17.73
7832,26,7,2004,25760,2274.0,29799.84,22.33
7833,26,8,2004,8053,2274.0,29799.84,22.04
7834,26,8,2004,8053,2274.0,29799.84,17.73
7835,26,8,2004,8053,2274.0,29799.84,22.33
7836,26,0,2005,44199,2274.0,18391.23,21.82
7837,26,0,2005,44199,2274.0,18391.23,17.67
7838,26,0,2005,44199,2274.0,18391.23,22.21
7839,26,1,2005,21232,2274.0,18391.23,21.82
7840,26,1,2005,21232,2274.0,18391.23,17.67
7841,26,1,2005,21232,2274.0,18391.23,22.21
7842,26,2,2005,60846,2274.0,18391.23,21.82
7843,26,2,2005,60846,2274.0,18391.23,17.67
7844,26,2,2005,60846,2274.0,18391.23,22.21
7845,26,3,2005,69668,2274.0,18391.23,21.82
7846,26,3,2005,69668,2274.0,18391.23,17.67
7847,26,3,2005,69668,2274.0,18391.23,22.21
7848,26,4,2005,38989,2274.0,18391.23,21.82
7849,26,4,2005,38989,2274.0,18391.23,17.67
7850,26,4,2005,38989,2274.0,18391.23,22.21
7851,26,5,2005,14865,2274.0,18391.23,21.82
7852,26,5,2005,14865,2274.0,18391.23,17.67
7853,26,5,2005,14865,2274.0,18391.23,22.21
7854,26,6,2005,19646,2274.0,18391.23,21.82
7855,26,6,2005,19646,2274.0,18391.23,17.67
7856,26,6,2005,19646,2274.0,18391.23,22.21
7857,26,7,2005,30654,2274.0,18391.23,21.82
7858,26,7,2005,30654,2274.0,18391.23,17.67
7859,26,7,2005,30654,2274.0,18391.23,22.21
7860,26,8,2005,7220,2274.0,18391.23,21.82
7861,26,8,2005,7220,2274.0,18391.23,17.67
7862,26,8,2005,7220,2274.0,18391.23,22.21
7863,26,0,2006,34279,2274.0,7953.42,22.09
7864,26,0,2006,34279,2274.0,7953.42,17.6
7865,26,0,2006,34279,2274.0,7953.42,22.31
7866,26,1,2006,18776,2274.0,7953.42,22.09
7867,26,1,2006,18776,2274.0,7953.42,17.6
7868,26,1,2006,18776,2274.0,7953.42,22.31
7869,26,2,2006,56123,2274.0,7953.42,22.09
7870,26,2,2006,56123,2274.0,7953.42,17.6
7871,26,2,2006,56123,2274.0,7953.42,22.31
7872,26,3,2006,69768,2274.0,7953.42,22.09
7873,26,3,2006,69768,2274.0,7953.42,17.6
7874,26,3,2006,69768,2274.0,7953.42,22.31
7875,26,4,2006,41986,2274.0,7953.42,22.09
7876,26,4,2006,41986,2274.0,7953.42,17.6
7877,26,4,2006,41986,2274.0,7953.42,22.31
7878,26,5,2006,15068,2274.0,7953.42,22.09
7879,26,5,2006,15068,2274.0,7953.42,17.6
7880,26,5,2006,15068,2274.0,7953.42,22.31
7881,26,6,2006,11500,2274.0,7953.42,22.09
7882,26,6,2006,11500,2274.0,7953.42,17.6
7883,26,6,2006,11500,2274.0,7953.42,22.31
7884,26,7,2006,18750,2274.0,7953.42,22.09
7885,26,7,2006,18750,2274.0,7953.42,17.6
7886,26,7,2006,18750,2274.0,7953.42,22.31
7887,26,8,2006,7774,2274.0,7953.42,22.09
7888,26,8,2006,7774,2274.0,7953.42,17.6
7889,26,8,2006,7774,2274.0,7953.42,22.31
7890,26,0,2007,45107,2274.0,14156.16,21.68
7891,26,0,2007,45107,2274.0,14156.16,17.44
7892,26,0,2007,45107,2274.0,14156.16,21.99
7893,26,1,2007,23105,2274.0,14156.16,21.68
7894,26,1,2007,23105,2274.0,14156.16,17.44
7895,26,1,2007,23105,2274.0,14156.16,21.99
7896,26,2,2007,55969,2274.0,14156.16,21.68
7897,26,2,2007,55969,2274.0,14156.16,17.44
7898,26,2,2007,55969,2274.0,14156.16,21.99
7899,26,3,2007,68022,2274.0,14156.16,21.68
7900,26,3,2007,68022,2274.0,14156.16,17.44
7901,26,3,2007,68022,2274.0,14156.16,21.99
7902,26,4,2007,43555,2274.0,14156.16,21.68
7903,26,4,2007,43555,2274.0,14156.16,17.44
7904,26,4,2007,43555,2274.0,14156.16,21.99
7905,26,5,2007,16000,2274.0,14156.16,21.68
7906,26,5,2007,16000,2274.0,14156.16,17.44
7907,26,5,2007,16000,2274.0,14156.16,21.99
7908,26,6,2007,17188,2274.0,14156.16,21.68
7909,26,6,2007,17188,2274.0,14156.16,17.44
7910,26,6,2007,17188,2274.0,14156.16,21.99
7911,26,7,2007,18824,2274.0,14156.16,21.68
7912,26,7,2007,18824,2274.0,14156.16,17.44
7913,26,7,2007,18824,2274.0,14156.16,21.99
7914,26,8,2007,8186,2274.0,14156.16,21.68
7915,26,8,2007,8186,2274.0,14156.16,17.44
7916,26,8,2007,8186,2274.0,14156.16,21.99
7917,26,0,2008,51231,2274.0,15396.14,21.72
7918,26,0,2008,51231,2274.0,15396.14,17.16
7919,26,0,2008,51231,2274.0,15396.14,21.89
7920,26,1,2008,22442,2274.0,15396.14,21.72
7921,26,1,2008,22442,2274.0,15396.14,17.16
7922,26,1,2008,22442,2274.0,15396.14,21.89
7923,26,2,2008,45571,2274.0,15396.14,21.72
7924,26,2,2008,45571,2274.0,15396.14,17.16
7925,26,2,2008,45571,2274.0,15396.14,21.89
7926,26,3,2008,61416,2274.0,15396.14,21.72
7927,26,3,2008,61416,2274.0,15396.14,17.16
7928,26,3,2008,61416,2274.0,15396.14,21.89
7929,26,4,2008,40639,2274.0,15396.14,21.72
7930,26,4,2008,40639,2274.0,15396.14,17.16
7931,26,4,2008,40639,2274.0,15396.14,21.89
7932,26,5,2008,16000,2274.0,15396.14,21.72
7933,26,5,2008,16000,2274.0,15396.14,17.16
7934,26,5,2008,16000,2274.0,15396.14,21.89
7935,26,6,2008,16000,2274.0,15396.14,21.72
7936,26,6,2008,16000,2274.0,15396.14,17.16
7937,26,6,2008,16000,2274.0,15396.14,21.89
7938,26,7,2008,21244,2274.0,15396.14,21.72
7939,26,7,2008,21244,2274.0,15396.14,17.16
7940,26,7,2008,21244,2274.0,15396.14,21.89
7941,26,8,2008,7466,2274.0,15396.14,21.72
7942,26,8,2008,7466,2274.0,15396.14,17.16
7943,26,8,2008,7466,2274.0,15396.14,21.89
7944,26,0,2009,31191,2274.0,9666.87,22.01
7945,26,0,2009,31191,2274.0,9666.87,17.76
7946,26,0,2009,31191,2274.0,9666.87,22.42
7947,26,1,2009,22003,2274.0,9666.87,22.01
7948,26,1,2009,22003,2274.0,9666.87,17.76
7949,26,1,2009,22003,2274.0,9666.87,22.42
7950,26,2,2009,49631,2274.0,9666.87,22.01
7951,26,2,2009,49631,2274.0,9666.87,17.76
7952,26,2,2009,49631,2274.0,9666.87,22.42
7953,26,3,2009,58531,2274.0,9666.87,22.01
7954,26,3,2009,58531,2274.0,9666.87,17.76
7955,26,3,2009,58531,2274.0,9666.87,22.42
7956,26,4,2009,40004,2274.0,9666.87,22.01
7957,26,4,2009,40004,2274.0,9666.87,17.76
7958,26,4,2009,40004,2274.0,9666.87,22.42
7959,26,5,2009,16447,2274.0,9666.87,22.01
7960,26,5,2009,16447,2274.0,9666.87,17.76
7961,26,5,2009,16447,2274.0,9666.87,22.42
7962,26,6,2009,16585,2274.0,9666.87,22.01
7963,26,6,2009,16585,2274.0,9666.87,17.76
7964,26,6,2009,16585,2274.0,9666.87,22.42
7965,26,7,2009,18947,2274.0,9666.87,22.01
7966,26,7,2009,18947,2274.0,9666.87,17.76
7967,26,7,2009,18947,2274.0,9666.87,22.42
7968,26,8,2009,8617,2274.0,9666.87,22.01
7969,26,8,2009,8617,2274.0,9666.87,17.76
7970,26,8,2009,8617,2274.0,9666.87,22.42
7971,26,0,2010,32033,2274.0,31637.12,21.98
7972,26,0,2010,32033,2274.0,31637.12,17.79
7973,26,0,2010,32033,2274.0,31637.12,22.3
7974,26,1,2010,22348,2274.0,31637.12,21.98
7975,26,1,2010,22348,2274.0,31637.12,17.79
7976,26,1,2010,22348,2274.0,31637.12,22.3
7977,26,2,2010,48375,2274.0,31637.12,21.98
7978,26,2,2010,48375,2274.0,31637.12,17.79
7979,26,2,2010,48375,2274.0,31637.12,22.3
7980,26,3,2010,87422,2274.0,31637.12,21.98
7981,26,3,2010,87422,2274.0,31637.12,17.79
7982,26,3,2010,87422,2274.0,31637.12,22.3
7983,26,4,2010,43399,2274.0,31637.12,21.98
7984,26,4,2010,43399,2274.0,31637.12,17.79
7985,26,4,2010,43399,2274.0,31637.12,22.3
7986,26,5,2010,16254,2274.0,31637.12,21.98
7987,26,5,2010,16254,2274.0,31637.12,17.79
7988,26,5,2010,16254,2274.0,31637.12,22.3
7989,26,6,2010,16279,2274.0,31637.12,21.98
7990,26,6,2010,16279,2274.0,31637.12,17.79
7991,26,6,2010,16279,2274.0,31637.12,22.3
7992,26,7,2010,18963,2274.0,31637.12,21.98
7993,26,7,2010,18963,2274.0,31637.12,17.79
7994,26,7,2010,18963,2274.0,31637.12,22.3
7995,26,8,2010,8912,2274.0,31637.12,21.98
7996,26,8,2010,8912,2274.0,31637.12,17.79
7997,26,8,2010,8912,2274.0,31637.12,22.3
7998,26,0,2011,28346,2274.0,17529.44,21.78
7999,26,0,2011,28346,2274.0,17529.44,17.42
8000,26,0,2011,28346,2274.0,17529.44,22.11
8001,26,1,2011,16672,2274.0,17529.44,21.78
8002,26,1,2011,16672,2274.0,17529.44,17.42
8003,26,1,2011,16672,2274.0,17529.44,22.11
8004,26,2,2011,51321,2274.0,17529.44,21.78
8005,26,2,2011,51321,2274.0,17529.44,17.42
8006,26,2,2011,51321,2274.0,17529.44,22.11
8007,26,3,2011,77752,2274.0,17529.44,21.78
8008,26,3,2011,77752,2274.0,17529.44,17.42
8009,26,3,2011,77752,2274.0,17529.44,22.11
8010,26,4,2011,44792,2274.0,17529.44,21.78
8011,26,4,2011,44792,2274.0,17529.44,17.42
8012,26,4,2011,44792,2274.0,17529.44,22.11
8013,26,5,2011,15838,2274.0,17529.44,21.78
8014,26,5,2011,15838,2274.0,17529.44,17.42
8015,26,5,2011,15838,2274.0,17529.44,22.11
8016,26,6,2011,16250,2274.0,17529.44,21.78
8017,26,6,2011,16250,2274.0,17529.44,17.42
8018,26,6,2011,16250,2274.0,17529.44,22.11
8019,26,7,2011,19113,2274.0,17529.44,21.78
8020,26,7,2011,19113,2274.0,17529.44,17.42
8021,26,7,2011,19113,2274.0,17529.44,22.11
8022,26,8,2011,9249,2274.0,17529.44,21.78
8023,26,8,2011,9249,2274.0,17529.44,17.42
8024,26,8,2011,9249,2274.0,17529.44,22.11
8025,26,0,2012,45419,2274.0,11469.74,21.86
8026,26,0,2012,45419,2274.0,11469.74,17.46
8027,26,0,2012,45419,2274.0,11469.74,22.16
8028,26,1,2012,27324,2274.0,11469.74,21.86
8029,26,1,2012,27324,2274.0,11469.74,17.46
8030,26,1,2012,27324,2274.0,11469.74,22.16
8031,26,2,2012,60942,2274.0,11469.74,21.86
8032,26,2,2012,60942,2274.0,11469.74,17.46
8033,26,2,2012,60942,2274.0,11469.74,22.16
8034,26,3,2012,83078,2274.0,11469.74,21.86
8035,26,3,2012,83078,2274.0,11469.74,17.46
8036,26,3,2012,83078,2274.0,11469.74,22.16
8037,26,4,2012,42178,2274.0,11469.74,21.86
8038,26,4,2012,42178,2274.0,11469.74,17.46
8039,26,4,2012,42178,2274.0,11469.74,22.16
8040,26,5,2012,15667,2274.0,11469.74,21.86
8041,26,5,2012,15667,2274.0,11469.74,17.46
8042,26,5,2012,15667,2274.0,11469.74,22.16
8043,26,6,2012,16923,2274.0,11469.74,21.86
8044,26,6,2012,16923,2274.0,11469.74,17.46
8045,26,6,2012,16923,2274.0,11469.74,22.16
8046,26,7,2012,19575,2274.0,11469.74,21.86
8047,26,7,2012,19575,2274.0,11469.74,17.46
8048,26,7,2012,19575,2274.0,11469.74,22.16
8049,26,8,2012,7995,2274.0,11469.74,21.86
8050,26,8,2012,7995,2274.0,11469.74,17.46
8051,26,8,2012,7995,2274.0,11469.74,22.16
8052,26,0,2013,25112,2274.0,6471.77,21.69
8053,26,0,2013,25112,2274.0,6471.77,17.28
8054,26,0,2013,25112,2274.0,6471.77,21.94
8055,26,1,2013,23702,2274.0,6471.77,21.69
8056,26,1,2013,23702,2274.0,6471.77,17.28
